1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Aquatic,Fresh Water,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Flaky,Green,N/A,Smooth,Brown,N/A,Rough,Silver,N/A,Needles,Terminal,Obcordate (Heart Stem at Point),Ciliate,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Other,Copper,N/A,Seeds,Fruit,Animal,Pairs,Sphere,Small (5-10mm),Oval,Smooth & Veined,Random Interval,Foul,Annual (Once),Scaly,Green,Iridescent,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Ordered,Fibrous,Waxy,Black,N/A,Other,Yellow,N/A,Smooth,Brown,N/A,Compound,Branch Points,Cordate (Heart Stem in Cleft),Serate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Waxy,Black,N/A,Seeds,Nut,Wind,Pairs,Funnel,Avg. (1-5cm),Oval,Velvety,Regular Interval,Foul,Other,Smooth,Orange,Phases,10+,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Fomentation,Mysical / Other,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,
Woody,Sub-Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Rough,Red,N/A,Rough,Yellow,N/A,Waxy,Blue,N/A,Broad,Terminal,Acuminate (Taper to Long Point),Spiny,Scaly,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Waxy,Black & Silver,Stripes,Suckers,Nut,Gravity,Other,Spike,Huge (>10cm),Wavy,Hairy,Random Interval,Sweet,Annual (Once),Smooth,Copper,Iridescent,0,5+,Photo / Chemo-Synthetic,Mobile,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty & Nutritious / Tasty,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Ground,N/A,
Algae,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Tiny (<5cm),Stem / Trunk,Ordered,None,Smooth,Silver,N/A,Smooth,Violet,N/A,Flaky,Grey,N/A,None,Branch Points,Aristate (Spine-Like Tip),Serate & Undulate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Green,N/A,Budding / Fragmentation,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Aquatic,Fresh Water,Uncommon,Large Patch (120+),Average (25cm-1m),Stem / Trunk,Ordered,Fibrous,Scaly,Green,N/A,Rough,Green,N/A,Waxy,Gold,N/A,Broad,Regular Interval,Deltoid (Triangular),Sinuate,Sticky,None,Clusters (6+),Rough,Green,N/A,Suckers,Nut,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Wash,Glue,
Woody,Terrestrial,Forest / Jungle & Mountains,Uncommon,Solitary (1-2),Huge (>10m),Creeper Vine,Radial,Tap,Smooth,Green,N/A,Smooth,Green,N/A,Rough,Black,N/A,Broad,Branch Points,Aristate (Spine-Like Tip),Serate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+) & Clusters (6+),Smooth,Blue,N/A,Seeds,Grain,Water,Bunches,Spike,Avg. (1-5cm),Feathery,Waxy,Branch Points,Sweet,Perennial (Yearly),Flaky,Orange & Green,Blushed,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Ground,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Small Patch (1-12),Large (1-10m),Multiple Stems / Trunks,Radial,Advantageous,Scaly,Copper,N/A,Smooth,Grey,N/A,Waxy,Green,N/A,Broad,Regular Interval,Obovate (Egg Narrow at Base),Crenate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Flaky,Green,N/A,Seeds,Nut,Gravity,Pairs,Complex,Large (5-10cm),Oval,Velvety,Random Interval,Sweet,Perennial (Yearly),Rough,Blue & Yellow,Mimicry,10+,5+,Other,Gravity,Non-Sentient,N/A,Medicinal / Other,Infusion,Hallucinogen,Medicinal / Other,Cold Compress,Refridgerant,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Edible,Raw,N/A,
Herbaceous,Aquatic,Salt Water,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Black,N/A,Smooth,Silver,N/A,Smooth,Gold,N/A,Compound,Branch Points,Pedate (Palmate Divided Latteral Lobes),Denticulate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Rough,Green,N/A,Suckers,Grain,Animal,Compound,Sphere,Avg. (1-5cm),Oval,Velvety,Terminal,Sweet,Poly-Annual (2-7 Years),Waxy,Grey,Phases,4-9,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Rare,Large Patch (120+),Huge (>10m),Stem / Trunk,None,Fibrous,Smooth,Red,N/A,Waxy,Grey,N/A,Smooth,Red,N/A,Broad,Random Interval,Falcate (Sickle),Dentate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,White,N/A,Seeds,Grain,Gravity,Spray,Spike,Avg. (1-5cm),Blade,Waxy,Terminal,Sweet,Annual (Once),Smooth,Violet,Translucent,0,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Appetizer,N/A,N/A,N/A,Edible,Ground,N/A,Nutritious / Tasty,Dried,N/A,Edible,Ground,N/A,
Herbaceous,Aquatic,Salt Water,Rare,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Random,Rhizoid,Waxy,Brown,N/A,Smooth,Green,N/A,Smooth,Blue,N/A,Blades,Terminal,Linear (Parallel Margins & Elongate),Dentate & Undulate,Smooth,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Rough,White,N/A,Budding / Fragmentation,Spore,Animal,Single,Disc,Avg. (1-5cm),Round,Smooth,Regular Interval & Terminal,None,Perennial (Yearly),Waxy,Brown,Blushed,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Anodyne,Medicinal / Other,Tincture,Antiemetic,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Huge (>10m),Stem / Trunk,Ordered,Tap,Flaky,Brown,N/A,Flaky,Gold,N/A,Scaly,Green,N/A,Broad,Terminal,Ovate (Egg Wide at Base),Serate,Waxy,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Scaly,White & Green,Iridescent,Seeds,Nut,Animal,Pairs,Sphere,Small (5-10mm),Wavy,Hairy,Stem / Trunk,Sweet,Annual (Once),Smooth,Yellow,Solid,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible & Medicinal / Other,N/A,N/A,Medicinal / Other,Powder,Depurative,N/A,N/A,N/A,Medicinal / Other,Ground,Deodorant,Medicinal / Other,Vapor / Smoke,Antispasmodic,Edible,Boiled,N/A,
Woody,Sub-Terrestrial,Plains / Savannah,Very Common,Large Patch (120+),Small (5-25cm),Stem / Trunk,None,Fibrous,Rough,Yellow,N/A,Smooth,Gold,N/A,Smooth,Orange,N/A,Needles,Random Interval,Aristate (Spine-Like Tip),Lobate,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Flaky,Brown,N/A,Seeds,Nut,Water,Pairs,Funnel,Tiny (<5mm),Blade & Blade,Velvety,Regular Interval,Musky,Perennial (Yearly),Flaky,White,Translucent,4-9,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Raw,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Edible,Blanched,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Uncommon,Solitary (1-2),Average (25cm-1m),Creeper Vine,Radial,Bulb,Waxy & Smooth,Silver,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Blades,Random Interval,Reniform (Kidney),Denticulate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Water,Spray,Complex,Large (5-10cm),Curly,Dusty,Terminal,Sweet,Perennial (Yearly),Waxy,Green,Spotted,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other & Medicinal / Other,N/A,N/A,Medicinal / Other,Wash,Vermifuge,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Poultice,Nephretic,
Herbaceous,Aquatic,Fresh Water,Uncommon,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Gold,N/A,Smooth,Brown,N/A,Waxy,Green,N/A,Compound,Branch Points,Obovate (Egg Narrow at Base),Smooth,Hairy,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Rough,Orange,N/A,Seeds,Grain,Water,Single,Bell,Small (5-10mm),Blade,Veined,Random Interval,Musky,Poly-Annual (2-7 Years),Waxy,Red,Stripes,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Dried,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Nutritious / Tasty,Raw,N/A,
Woody,Aquatic,Salt Water,Common,Large Patch (120+),Small (5-25cm),Multiple Stems / Trunks,Random,Tap,Rough,Green,N/A,Smooth,Yellow,N/A,Flaky,Black,N/A,Broad,Branch Points,Cordate (Heart Stem in Cleft),Sinuate & Dentate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Smooth,Brown,N/A,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Tincture,Antispasmodic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Rare,Large Patch (120+),Average (25cm-1m),Creeper Vine,Radial,Tap,Waxy,Green,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Broad,Branch Points,Lanceolate (Pointed at Both Ends),Sinuate,Scaly,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Smooth,Brown,N/A,Seeds,Spore,Wind,Bunches,Spike,Large (5-10cm),Wavy,Sticky,Regular Interval,Sweet,Poly-Annual (2-7 Years),Waxy,Silver & Yellow,Blushed,0,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Fomentation,Vulnerary,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Cold Compress,Mysical / Other,Medicinal / Other,Tincture,Purgative,
Woody,Terrestrial,Forest / Jungle & Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Radial,Tap,Rough,Blue,N/A,Smooth,Green,N/A,Rough,Green,N/A,Compound,Regular Interval,Obovate (Egg Narrow at Base),Undulate,Hairy,None,Pairs (2),Rough,Green,N/A,Seeds,Nut,Animal,Bunches,Disc,Small (5-10mm),Curly,Scaly,Terminal,Sweet,Annual (Once),Flaky,Green,Luminescent,4-9,5+,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Desert / Waste,Uncommon,Small Patch (1-12),Average (25cm-1m),Creeper Vine,None,Tubers,Other,Green & Blue,Phases,Flaky,Green,N/A,Scaly,Green,N/A,Compound,Branch Points,Linear (Parallel Margins & Elongate),Serate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Smooth,Brown,N/A,Suckers,Spore,Animal,Single,Bell,Large (5-10cm),Toothed,Scaly,Branch Points,Sweet,Annual (Once),Waxy,Green,Patches,1-3,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Blanched,N/A,Edible,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Juice,Bitter,Edible,Raw,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Rare,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Random,Fibrous,Smooth,Orange,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Compound,Branch Points,Acuminate (Taper to Long Point),Ciliate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Green,N/A,Budding / Fragmentation,Grain,Animal,Single,Cone,Small (5-10mm),Blade,Hairy,Terminal,None,Poly-Annual (2-7 Years),Smooth & Rough,Grey,Spotted,0,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,Medicinal / Other,Infusion,Abortifacient,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Boiled,N/A,
Herbaceous,Terrestrial,Marsh / Swamp / Bog,Uncommon,Small Patch (1-12),Huge (>10m),Stem / Trunk,Random,Fibrous,Smooth,Green,N/A,Waxy,Yellow,N/A,Smooth,Orange,N/A,Blades,Terminal,Linear (Parallel Margins & Elongate),Lobate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2),Waxy,Grey,N/A,Budding / Fragmentation,Grain,Water,Compound,Bell,Tiny (<5mm),Blade & Blade,Sticky & Velvety,Terminal,Foul,Other,Waxy,Grey,Solid,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Medicinal / Other,Bath,Coagulant,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Nutritious / Tasty,Boiled,N/A,Edible,Raw,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Huge (>10m),Stem / Trunk,Radial,Tubers,Smooth,Yellow,N/A,Rough,Grey,N/A,Waxy,Green,N/A,Compound,Terminal,Obovate (Egg Narrow at Base),Sinuate,Sticky,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Green,N/A,Suckers,Fruit,Animal,Pairs,Bell,Avg. (1-5cm),Toothed & Feathery,Hairy,Terminal & Random Interval,Sweet,Annual (Once),Smooth,Green,Blushed,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Ground,Cathartic,Nutritious / Tasty,Dried,N/A,Edible,Boiled,N/A,Edible,Steeped,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Random,Tap,Smooth,Copper,N/A,Rough,Brown,N/A,Scaly,Brown & Orange,Blushed & Blushed,Broad,Regular Interval,Flabellate (Fan Shaped),Serate,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Rough,Yellow,N/A,Suckers,Fruit,Water,Other,Bell,Tiny (<5mm),Curly,Velvety,Random Interval,None,Poly-Annual (2-7 Years),Rough,Gold,Spotted,10+,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Steeped,N/A,Edible,Steeped,N/A,Medicinal / Other,Powder,Anesthetic,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Terrestrial,Desert / Waste,Very Common,Solitary (1-2),Average (25cm-1m),Creeper Vine,None,None,Waxy,Green,N/A,Smooth,Brown,N/A,Scaly,Blue,N/A,Broad,Terminal,Obovate (Egg Narrow at Base),Ciliate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Green,N/A,Seeds,Grain,Wind,Spray,Cone,Avg. (1-5cm),Curly,Velvety,Regular Interval,Musky,Perennial (Yearly),Smooth,Orange,Stripes,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Poultice,Alterative,Medicinal / Other,Powder,Analgesic,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Sub-Terrestrial,Forest / Jungle & Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Ordered,Tap,Waxy,Grey,N/A,Smooth,Green,N/A,Smooth,Silver,N/A,Broad,Regular Interval,Lanceolate (Pointed at Both Ends),Ciliate,Hairy,Dichotomous (Veins Branching in Symmetric Pairs),Pairs (2) & Singles (1),Smooth,Green,N/A,Suckers,Fruit,Water,Pairs,Complex,Small (5-10mm),Oval,Velvety,Random Interval,Foul,Poly-Annual (2-7 Years),Smooth,Green,Blushed,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Wash,Calmative,Edible,Blanched,N/A,Edible,Boiled,N/A,N/A,N/A,N/A,Medicinal / Other,Ground,Vermifuge,Edible,Roasted,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Small (5-25cm),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Green,N/A,Smooth,Black,N/A,Other,Black,N/A,Compound,Regular Interval,Lanceolate (Pointed at Both Ends),Smooth,Smooth & VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Yellow,N/A,Suckers,Grain,Animal,Compound,Disc,Small (5-10mm),Wavy,Smooth & Veined,Terminal,Sweet,Poly-Annual (2-7 Years),Smooth,Gold,Luminescent,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Medicinal / Other,Re-Roll,Acrid,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Powder,Specific,Non-Edible,N/A,N/A,
Fungus,Aquatic,Salt Water,Uncommon,Small Patch (1-12),Tiny (<5cm),Creeper Vine,None,Bulb,Smooth,White,N/A,Smooth,Violet,N/A,Smooth,Orange,N/A,None,Terminal,Rhomboid (Diamond),Spiny & Undulate,Scaly,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Other,Yellow & Yellow,Phases,Seeds,Spore,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Decay,Gravity,Non-Sentient,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Edible,Roasted,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Very Common,Small Patch (1-12),Huge (>10m),Creeper Vine,Radial,Advantageous,Smooth,Brown,N/A,Flaky,Violet,N/A,Smooth & Other,Gold & Grey,Stripes,Compound,Stem / Trunk,Spear-Shaped (Pointed Barbbed-Base),Serrulate,Smooth,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Rough,Green,N/A,Seeds,Fruit,Water,Single,Disc,Large (5-10cm),Curly & Wavy,Velvety,Regular Interval,Sweet,Other,Scaly,Brown,Luminescent,10+,1,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Poultice,Emollient,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Rhizoid,Smooth,Brown,N/A,Waxy,Violet,N/A,Smooth,Copper,N/A,Compound,Regular Interval,Aristate (Spine-Like Tip),Dentate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Smooth,Brown,N/A,Seeds,Fruit,Animal,Pairs,Cone,Small (5-10mm),Toothed,Smooth,Random Interval,Foul,Perennial (Yearly),Scaly,White,Mottled,10+,0,Decay,Gravity,Non-Sentient,N/A,Edible,Steeped,N/A,Medicinal / Other,Decoction,Cathartic,Edible,Boiled,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Re-Roll,
Woody,Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Green,N/A,Rough,Red & Gold,Luminescent,Scaly,Yellow,N/A,Broad,Random Interval,Lanceolate (Pointed at Both Ends),Sinuate,Waxy,Reticulate (Smaller Veins Forming a Network),Singles (1),Smooth,Brown,N/A,Seeds,Fruit,Animal,Bunches,Bell,Small (5-10mm),Oval,Hairy,Terminal,Foul,Poly-Annual (2-7 Years),Scaly,Green,Spotted,4-9,5+,Parasitic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Blanched,N/A,Medicinal / Other,Re-Roll,Depressant,Non-Edible,N/A,N/A,Medicinal / Other,Essence,Mucilaginous,Edible,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Fibrous,Smooth,Grey,N/A,Smooth,Red,N/A,Smooth,Brown & Green,Phases,Broad,Terminal,Lanceolate (Pointed at Both Ends),Lobate,Error: Roll Out of Range,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+) & Singles (1),Waxy,Green,N/A,Seeds,Grain,Wind,Compound,Complex,Large (5-10cm),Blade,Veined,Random Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Red,Solid & Solid,4-9,1,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Emmenagogue,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Salt Water,Very Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,None,Fibrous,Smooth,Green,N/A,Smooth,Brown & Violet,Blushed,Smooth,Gold,N/A,Blades,Terminal,Rhomboid (Diamond),Smooth,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Smooth,Yellow,N/A,Seeds,Grain,Gravity,Compound,Disc,Huge (>10cm),Toothed,Smooth,Terminal,Sweet,Poly-Annual (2-7 Years),Flaky,Green,Solid,10+,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Medicinal / Other,Infusion,Galactagogue,Medicinal / Other,Decoction,Vermifuge,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Powder,Hydragogue,
Herbaceous,Aquatic,Fresh Water,Very Rare,Solitary (1-2),Small (5-25cm),Stem / Trunk,Random,Rhizoid,Smooth,Grey,N/A,Other,Gold,N/A,Smooth,Blue,N/A,Compound,Branch Points,Ovate (Egg Wide at Base),Serate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Yellow,N/A,Seeds,Fruit,Animal,Other,Sphere,Avg. (1-5cm),Curly,Smooth,Random Interval,Sweet,Perennial (Yearly),Waxy,Green,Spotted,10+,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,Medicinal / Other,Powder,Aromatic,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Tap,Waxy,Blue & Green,Mottled,Smooth,Red,N/A,Smooth,Orange,N/A,Broad,Regular Interval,Palmate (Hand-Like),Denticulate,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Green,N/A,Seeds,Spore,Wind,Spray,Complex,Avg. (1-5cm),Oval,Hairy,Regular Interval,Other / Specific,Annual (Once),Waxy,Yellow,Patches,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Whole,Nervine,Medicinal / Other,Rubbed,Hepatic,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Restorative,Nutritious / Tasty,Dried,N/A,
