1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Tiny (<5cm),Stem / Trunk,Radial,Tubers,Smooth,Green,N/A,Smooth,Green,N/A,Waxy,White,N/A,Broad,Terminal,Rhomboid (Diamond),Undulate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2) & Clusters (6+),Smooth,Red,N/A,Seeds,Fruit,Water,Other,Spike,Tiny (<5mm),Thread,Hairy,Regular Interval,None,Poly-Annual (2-7 Years),Waxy,White,Solid,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Boiled,N/A,Edible,Ground,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Irritant,Edible,Boiled,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Very Common,Medium Patch (12-120),Average (25cm-1m),Colonial Mass,Random,Fibrous,Smooth,Yellow,N/A,Waxy,Gold,N/A,Rough,Yellow,N/A,Compound,Branch Points,Falcate (Sickle),Serate,Smooth,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Green,N/A,Seeds,Grain,Gravity,Single,Cone,Small (5-10mm),Feathery,Velvety,Random Interval,Sweet,Perennial (Yearly),Flaky,Yellow,Stripes,0,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Juice,Acrid,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Powder,Re-Roll,Nutritious / Tasty,Ground,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Small (5-25cm),Creeper Vine,Random,Fibrous,Smooth,Violet,N/A,Smooth,Black,N/A,Waxy,White,N/A,Broad,Stem / Trunk,Spatulate (Spoon),Lobate,Error: Roll Out of Range,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2) & Whorls (3-5),Smooth,Black,N/A,Budding / Fragmentation,Fruit,Animal,Pairs,Bell,Small (5-10mm),Oval,Waxy,Branch Points,Other / Specific,Annual (Once),Smooth,Green,Stripes,4-9,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Medicinal / Other,Tincture,Anaphrodisiac,Edible,Dried,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Nutritious / Tasty,Roasted,N/A,
Herbaceous,Aquatic,Fresh Water,Very Common,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,Radial,Fibrous,Smooth,Green,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Needles,Regular Interval,Hastatae (Triangular Basal Lobes),Lobate,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Waxy,Copper,N/A,Seeds,Fruit,Gravity,Pairs,Cone,Huge (>10cm),Toothed,Waxy,Random Interval,Sweet,Annual (Once),Smooth,Brown,Translucent,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Powder,Anodyne,Edible,Raw,N/A,Medicinal / Other,Ground,Vulnerary,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Powder,Emollient,
Algae,Aquatic,Fresh Water,Very Rare,Small Patch (1-12),Average (25cm-1m),Colonial Mass,None,None,Scaly,Brown,N/A,Scaly,Red,N/A,Flaky,Red,N/A,None,Random Interval,Deltoid (Triangular),Ciliate,Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Whorls (3-5),Smooth,Blue,N/A,Budding / Fragmentation,Spore,Animal,Single,Disc,Tiny (<5mm),Toothed & Toothed,Sticky,Random Interval,None,Perennial (Yearly),Smooth,Red,Solid,10+,1,Photo / Chemo-Synthetic,Mobile,Non-Sentient,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Cold Extract,Anodyne,
Herbaceous,Terrestrial,Plains / Savannah,Common,Large Patch (120+),Average (25cm-1m),Creeper Vine,None,Tap,Scaly,Green,N/A,Smooth,White,N/A,Rough,Green,N/A,Compound,Regular Interval,Poly-Foliate (2-7 Leaflets),Sinuate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Singles (1),Smooth,Brown,N/A,Suckers,Grain,Gravity,Spray,Funnel,Tiny (<5mm),Oval & Round,Velvety,Regular Interval,None,Perennial (Yearly),Smooth,Green,Patches,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Ground,Rubefacient,Medicinal / Other,Powder,Depurative,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Rubbed,Rubefacient,
Fungus,Terrestrial,Plains / Savannah,Uncommon,Small Patch (1-12),Tiny (<5cm),Creeper Vine,None,None,Smooth,Yellow,N/A,Smooth,Green,N/A,Flaky,Gold,N/A,Compound,Terminal,Cordate (Heart Stem in Cleft),Sinuate,Smooth,Cross-Venulate (Small Veins Connecting Secondary Veins),Pairs (2),Smooth,Black,N/A,Seeds,Other,Wind,Single,Funnel,Avg. (1-5cm),Feathery,Veined,Regular Interval,Sweet,Annual (Once),Smooth,Grey & Black,Blushed,10+,5+,Decay,Heat,Non-Sentient,N/A,Nutritious / Tasty,Blanched,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Nutritious / Tasty,Dried,N/A,
Herbaceous,Aquatic,Salt Water,Very Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,None,Fibrous,Smooth,Silver,N/A,Smooth,Black,N/A,Other,Green,N/A,Needles,Branch Points,Acicular (Needle),Serate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Waxy,White,N/A,Budding / Fragmentation,Grain,Wind,Compound,Spike,Tiny (<5mm),Wavy & Curly,Hairy & Velvety,Regular Interval,Sweet,Perennial (Yearly),Rough,Black,Patches,1-3,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Re-Roll,Coagulant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Anaphrodisiac,Nutritious / Tasty,Raw,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Small Patch (1-12),Huge (>10m),Multiple Stems / Trunks,Ordered,Fibrous,Flaky,Grey,N/A,Scaly,Green,N/A,Smooth,Grey,N/A,Scales,Regular Interval,Flabellate (Fan Shaped),Dentate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Rough,Yellow,N/A,Seeds,Fruit,Animal,Pairs,Sphere,Tiny (<5mm),Round,Hairy,Branch Points,Sweet,Annual (Once),Smooth,Green,Spotted,10+,1,Decay,Gravity,Non-Sentient,N/A,Medicinal / Other,Crushed,Hypnotic,Non-Edible,N/A,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Poultice,Cathartic,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Tiny (<5cm),Creeper Vine,Random,Tubers,Smooth,Blue,N/A,Smooth,Green,N/A,Smooth,Yellow,N/A,Blades,Branch Points,Orbicular (Circular),Smooth,Scaly,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Waxy,Silver,N/A,Seeds,Fruit,Animal,Other,Sphere,Avg. (1-5cm),Blade,Smooth,Stem / Trunk,Sweet,Perennial (Yearly),Smooth,Green,Mottled,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Raw,N/A,Medicinal / Other,Crushed,Acrid,Nutritious / Tasty,Blanched,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Boiled,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Rhizoid,Waxy,Blue,N/A,Rough,Black,N/A,Smooth,Yellow,N/A,Broad,Stem / Trunk,Cordate (Heart Stem in Cleft),Undulate & Serate,Smooth,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Flaky,Brown,N/A,Suckers,Fruit,Animal,Pairs,Bell,Avg. (1-5cm),Curly,Sticky,Terminal,Sweet,Perennial (Yearly),Rough,Grey,Mottled,4-9,0,Parasitic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Raw,N/A,Medicinal / Other,Fomentation,Astringent,N/A,N/A,N/A,Edible,Raw,N/A,Nutritious / Tasty,Roasted,N/A,
Fungus,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Tiny (<5cm),Multiple Stems / Trunks,None,Rhizoid,Smooth,Copper,N/A,Smooth,Violet & Orange,Spotted,Scaly,Gold,N/A,Broad,Terminal,Acicular (Needle),Smooth,Hairy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Green,N/A,Seeds,Spore,Animal,Single,Bell,Avg. (1-5cm),Wavy,Waxy,Stem / Trunk,Foul,Poly-Annual (2-7 Years),Smooth,White,Stripes,4-9,0,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Marsh / Swamp / Bog,Very Rare,Medium Patch (12-120),Large (1-10m),Multiple Stems / Trunks,Radial,Fibrous,Waxy,Silver,N/A,Waxy,Yellow,N/A,Rough,Green,N/A,Needles,Terminal,Spear-Shaped (Pointed Barbbed-Base),Sinuate,Sticky,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Flaky,Red,N/A,Seeds,Fruit,Water,Compound,Disc,Avg. (1-5cm),Feathery,Hairy,Stem / Trunk,Foul,Annual (Once),Waxy,Yellow,Solid,1-3,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible,Steeped,N/A,Edible,Boiled,N/A,Edible,Boiled,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Random,Fibrous,Smooth,Copper,N/A,Rough,Gold,N/A,Rough,Black,N/A,Broad,Branch Points,Hastatae (Triangular Basal Lobes),Sinuate,Sticky,Parallel (Veins Arranged Axially Not Intersecting),Clusters (6+),Waxy,Green,N/A,Seeds,Grain,Gravity,Spray,Bell,Huge (>10cm),Toothed,Waxy,Regular Interval,Sweet,Poly-Annual (2-7 Years),Waxy,Red,Stripes,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Large (1-10m),Creeper Vine,Radial,Fibrous,Smooth,Violet,N/A,Flaky,Copper,N/A,Waxy,Green,N/A,Blades,Terminal,Palmate (Hand-Like),Dentate,Hairy & Waxy,Longitudinal (Veins Mostly Aligned Along Axis of Leaf) & Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Green,N/A,Budding / Fragmentation,Nut,Gravity,Single,Funnel,Small (5-10mm),Toothed,Waxy,Random Interval,Sweet,Annual (Once),Smooth,Brown,Blushed,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Tincture,Antitussive,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Edible,Blanched,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Stem / Trunk,Ordered,Fibrous,Smooth,Brown,N/A,Smooth,Yellow,N/A,Waxy,Silver,N/A,Blades,Stem / Trunk,Palmate (Hand-Like),Lobate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Smooth,Grey,N/A,Seeds,Spore,Wind,Single,Disc,Small (5-10mm),Blade,Velvety,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Green,Luminescent,1-3,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Ground,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Woody,Sub-Terrestrial,Plains / Savannah,Common,Solitary (1-2),Large (1-10m),Stem / Trunk,Radial,Tap,Rough,Copper,N/A,Scaly,Green,N/A,Smooth,Violet,N/A,Broad,Random Interval,Spear-Shaped (Pointed Barbbed-Base),Dentate,Sticky,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Clusters (6+),Smooth,Brown,N/A,Seeds,Nut,Animal,Single,Cone,Small (5-10mm),Blade,Veined,Regular Interval,None,Perennial (Yearly),Other,Blue,Stripes,4-9,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Nutritious / Tasty,Boiled,N/A,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,Nutritious / Tasty,Boiled,N/A,Edible,Boiled,N/A,Medicinal / Other,Essence,Emollient,
Woody,Terrestrial,Mountains,Rare,Large Patch (120+),Huge (>10m),Creeper Vine,Ordered,Tap,Rough,Green,N/A,Flaky,Red,N/A,Smooth,White,N/A,Needles,Regular Interval,Acicular (Needle),Smooth,Scaly,Dichotomous (Veins Branching in Symmetric Pairs),Whorls (3-5),Scaly,White,N/A,Seeds,Nut,Animal,Single,Bell,Tiny (<5mm),Blade,Velvety,Regular Interval,Sweet,Other,Waxy,Yellow,Stripes,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Ground,Insecticide,Medicinal / Other,Crushed,Laxative,N/A,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Bath,Abortifacient,Edible,Blanched,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Radial,Tubers,Smooth,Brown,N/A,Smooth,Violet,N/A,Smooth,White,N/A,Blades,Random Interval,Elliptic (Oval Small or No Point),Sinuate,Smooth,Reticulate (Smaller Veins Forming a Network),Singles (1),Waxy,Violet,N/A,Suckers,Spore,Gravity,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Infusion,Acrid,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Ground,N/A,Medicinal / Other,Fomentation,Vermifuge,
Herbaceous,Terrestrial,Plains / Savannah,Rare,Medium Patch (12-120),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Smooth,Green,N/A,Smooth,Red,N/A,Flaky,Brown,N/A,Compound,Terminal,Hastatae (Triangular Basal Lobes),Lobate,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Whorls (3-5),Smooth,Gold,N/A,Seeds,Grain,Water,Spray,Bell,Large (5-10cm),Round,Veined,Regular Interval & Random Interval,Sweet,Annual (Once),Smooth,Yellow,Blushed,0,5+,Photo / Chemo-Synthetic,None,Non-Sentient,N/A,Medicinal / Other,Cold Extract,Vermifuge,Medicinal / Other,Cold Extract,Mucilaginous,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Decoction,Re-Roll,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Very Rare,Small Patch (1-12),Huge (>10m),Colonial Mass & Multiple Stems / Trunks,Radial,Fibrous,Waxy,Yellow & Brown,Stripes,Smooth,Green,N/A,Waxy,Green,N/A,Compound,Branch Points,Subulate (Awl) & Subulate (Awl),Smooth,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Waxy,Orange,N/A,Seeds,Fruit,Water,Single,Cone,Small (5-10mm),Oval,Waxy,Regular Interval,Sweet,Perennial (Yearly),Smooth,Green,Iridescent,10+,2-4,Decay,Light,Non-Sentient,N/A,Medicinal / Other,Essence,Aromatic,Medicinal / Other,Fomentation,Antiperodic,Edible,Raw,N/A,Edible,Roasted,N/A,Edible,Roasted,N/A,Edible,Boiled,N/A,
Herbaceous,Aquatic,Brackish,Uncommon,Medium Patch (12-120),Large (1-10m),Stem / Trunk,None,Fibrous,Smooth,Green,N/A,Smooth,Brown,N/A,Smooth,Violet,N/A,Broad,Regular Interval,Cuneate (Wedge Accute Base),Sinuate,Hairy,Parallel (Veins Arranged Axially Not Intersecting),Singles (1),Smooth,Red,N/A,Seeds,Spore,Animal,Other,Spike,Small (5-10mm),Wavy,Waxy,Regular Interval,Sweet,Annual (Once),Smooth,Red & Silver,Luminescent & Spotted,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Wash,Hypnotic,Medicinal / Other,Juice,Laxative,N/A,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Roasted,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Very Common,Medium Patch (12-120),Tiny (<5cm),Multiple Stems / Trunks,Radial,Tap,Waxy,Green,N/A,Waxy,Green,N/A,Scaly,Green,N/A,Compound,Stem / Trunk,Ovate (Egg Wide at Base),Crenate,Scaly,None,Clusters (6+),Smooth,Black,N/A,Suckers,Spore,Wind,Other,Funnel,Avg. (1-5cm),Oval,Sticky,Regular Interval,Sweet,Poly-Annual (2-7 Years),Smooth,Copper,Blushed,10+,1,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Medicinal / Other,Powder,Sialagogue,Medicinal / Other,Cold Extract,Refridgerant,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Tincture,Anaphrodisiac,
Herbaceous,Terrestrial,Forest / Jungle,Very Common,Solitary (1-2),Huge (>10m),Stem / Trunk,Random,Fibrous,Smooth,Grey,N/A,Smooth & Smooth,Brown,N/A,Smooth,Green,N/A,Compound,Terminal,Elliptic (Oval Small or No Point),Undulate,Scaly,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Silver,N/A,Seeds,Fruit,Animal,Spray,Bell,Small (5-10mm),Round,Dusty,Branch Points,Sweet,Perennial (Yearly),Smooth,Green,Solid,4-9,0,Decay,Touch,Non-Sentient,N/A,Medicinal / Other,Fomentation,Sialagogue,Medicinal / Other,Cold Compress,Adjuvant,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Cold Extract,Soporific,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Average (25cm-1m),Stem / Trunk,None,Fibrous,Smooth,Green,N/A,Other,Silver,N/A,Smooth,Gold,N/A,Broad,Terminal,Pinnatisect (Deep Opposite Lobing),Spiny & Ciliate,Waxy,Cross-Venulate (Small Veins Connecting Secondary Veins),Pairs (2),Rough,Brown,N/A,Suckers,Spore,Wind,Other,Spike,Small (5-10mm),Wavy,Velvety,Random Interval,None,Perennial (Yearly),Waxy,Blue,Solid,4-9,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Fomentation,Vasodialator,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Blanched,N/A,Medicinal / Other,Cold Extract,Re-Roll,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Small (5-25cm),Multiple Stems / Trunks,Random,Fibrous,Smooth,Green,N/A,Waxy,Green,N/A,Smooth,Red,N/A,Broad,Branch Points,Reniform (Kidney),Dentate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Pairs (2),Smooth,Grey & Blue,Iridescent,Budding / Fragmentation,Grain,Gravity,Compound,Cone,Large (5-10cm),Blade,Smooth,Terminal,None,Annual (Once),Rough,Brown,Translucent,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Cold Extract,Nauseant,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Whole,Hydragogue,Nutritious / Tasty,Raw,N/A,
Herbaceous,Aquatic,Fresh Water,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Tap,Smooth & Smooth,Green,N/A,Waxy,Black,N/A,Smooth,Silver,N/A,Compound,Terminal,Obovate (Egg Narrow at Base),Serate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Brown,N/A,Seeds,Spore,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Motile,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Crushed,Irritant,Medicinal / Other,Fomentation,Demulcent,
Woody,Terrestrial,Plains / Savannah,Very Common,Large Patch (120+),Large (1-10m),Creeper Vine,Radial,Rhizoid,Rough,Brown,N/A,Smooth,Brown,N/A,Scaly,Green,N/A,Compound,Random Interval,Pedate (Palmate Divided Latteral Lobes),Sinuate,Sticky,Arcute (Secondary Veins Bending Towards Apex),Clusters (6+),Flaky,Gold & White,Phases,Seeds,Nut,Wind,Single,Spike,Avg. (1-5cm),Wavy,Dusty,Terminal,Sweet,Poly-Annual (2-7 Years),Rough,Orange,Solid,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Cold Compress,Antinauseant,Non-Edible,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Vapor / Smoke,Nephretic,Edible,Raw,N/A,
Fungus,Terrestrial,Mountains,Common,Small Patch (1-12),Tiny (<5cm),Stem / Trunk,None,Rhizoid,Scaly,Violet,N/A,Smooth,Brown,N/A,Smooth,Green,N/A,Compound,Terminal,Ovate (Egg Wide at Base),Smooth & Smooth,Scaly,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Smooth,Green,N/A,Seeds,Nut,Animal,Compound,Disc,Avg. (1-5cm),Blade,Hairy,Terminal,Sweet,Annual (Once),Waxy,Green,Spotted,4-9,5+,Decay,None,Non-Sentient,N/A,Nutritious / Tasty,Dried,N/A,Edible,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Dried,N/A,Medicinal / Other,Tincture,Antilithic,
Woody,Terrestrial,Hills / Scrub,Rare,Large Patch (120+),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Rough,Copper,N/A,Rough,Orange,N/A,Rough,Brown,N/A,Broad,Terminal,Ovate (Egg Wide at Base),Serate,VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Singles (1),Smooth,Violet,N/A,Suckers,Nut,Gravity,Bunches,Spike,Avg. (1-5cm),Toothed,Sticky,Random Interval,Sweet,Poly-Annual (2-7 Years),Rough,Green,Solid,4-9,5+,Decay,Heat,Non-Sentient,N/A,Medicinal / Other,Wash,Bitter Tonic,Nutritious / Tasty,Raw,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Medicinal / Other,Poultice,Balsam,
Herbaceous,Terrestrial,Desert / Waste,Common,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Random,Fibrous,Smooth,Yellow,N/A,Smooth,Green,N/A,Flaky,Violet,N/A,Compound,Branch Points,Obcordate (Heart Stem at Point),Sinuate,Sticky,None,Clusters (6+),Smooth,White,N/A,Suckers,Spore,Animal,Single,Bell,Small (5-10mm),Wavy,Waxy,Branch Points,Sweet,Annual (Once),Waxy,Yellow,Iridescent,4-9,5+,Decay,Gravity,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Roasted,N/A,Edible,Raw,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Common,Solitary (1-2),Small (5-25cm),Creeper Vine,Random,Tap,Other,Gold,N/A,Smooth,Green,N/A,Smooth,Green,N/A,Needles,Branch Points,Pedate (Palmate Divided Latteral Lobes),Ciliate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2) & Singles (1),Other,Silver,N/A,Suckers,Fruit,Animal,Pairs,Cone,Small (5-10mm),Toothed,Velvety,Terminal,Sweet,Poly-Annual (2-7 Years),Waxy,Silver,Phases,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Edible & Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Wash,Digestive,Edible,Dried,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Average (25cm-1m),Multiple Stems / Trunks,None,Fibrous,Smooth,Orange,N/A,Scaly,Copper,N/A,Rough,White,N/A,Blades,Terminal,Ovate (Egg Wide at Base),Sinuate,Smooth,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Violet,N/A,Seeds,Fruit,Animal,Other,Funnel,Huge (>10cm),Toothed,Smooth,Terminal,Sweet,Annual (Once),Waxy,Brown,Solid & Stripes,4-9,2-4,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Nutritious / Tasty,Blanched,N/A,Nutritious / Tasty,Dried,N/A,Nutritious / Tasty,Boiled,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
