1: Main Flora Type,1: Main Flora Type,2a: Aquatic Sub-Habitat or 2b: Other Sub-Habitat,2c: Rarity,3: Grouping,4: Size,5: Main Body,5a: Branches,5b: Roots,5c: Surface For Main Body,5d: Color For  Main Body,5e: Color Pattern For Main Body,5c: Surface For Branches,5d: Color For  Branches,5e: Color Pattern For Branches,5c: Surface For Roots,5d: Color For  Roots,5e: Color Pattern For Roots,6: Leaves,6a: Leaf Location,6b: Leaf Shape,6c: Leaf Margin,6c: Leaf Surface,6d: Leaf Venation,6e: Leaf Numbers,5c: Surface For Leaves,5d: Color For  Leaves,5e: Color Pattern For Leaves,7: Reproduction,7a: Seeds,7b: Primary Dispersal,7c: Flower Type,7d: Flower Shape,7e: Flower Size,7f: Pedal Shape,7g: Pedal Surface,7h: Flower Location,7i: Flower Scent,7j: Flower Frequency,5c: Surface For Flowers,5d: Color For  Flowers,7k: Flower Pattern,7l: Stamens,7m: Pistils,8: Diet,8a: Tropism,9: Sentience,9a: Sentience Type,10: Edibility For Leaves,10a: Edible Preparation For Leaves or 10c: Medicinal Preparation For Leaves,10b: Medicinal Properties For Leaves,10: Edibility For Flowers,10a: Edible Preparation For Flowers or 10c: Medicinal Preparation For Flowers,10b: Medicinal Properties For Flowers,10: Edibility For Fruit,10a: Edible Preparation For Fruit or 10c: Medicinal Preparation For Fruit,10b: Medicinal Properties For Fruit,10: Edibility For Bark,10a: Edible Preparation For Bark or 10c: Medicinal Preparation For Bark,10b: Medicinal Properties For Bark,10: Edibility For Stems,10a: Edible Preparation For Stems or 10c: Medicinal Preparation For Stems,10b: Medicinal Properties For Stems,10: Edibility For Roots,10a: Edible Preparation For Roots or 10c: Medicinal Preparation For Roots,10b: Medicinal Properties For Roots,
Herbaceous,Aquatic,Fresh Water,Rare,Solitary (1-2),Average (25cm-1m),Creeper Vine,Radial,Fibrous,Smooth,Black,N/A,Smooth,Silver,N/A,Rough,Green,N/A,Broad,Stem / Trunk,Aristate (Spine-Like Tip),Sinuate,Hairy,Arcute (Secondary Veins Bending Towards Apex),Pairs (2),Smooth,Green,N/A,Seeds,Fruit,Water,Other,Cone,Avg. (1-5cm),Thread & Oval,Smooth,Terminal,Musky,Perennial (Yearly),Scaly,Green & Brown,Mottled,10+,2-4,Decay,Gravity,Non-Sentient,N/A,Edible,Roasted,N/A,Nutritious / Tasty,Dried,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Medicinal / Other,Infusion,Diuretic,
Herbaceous,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Large (1-10m),Multiple Stems / Trunks,Ordered,Tap,Waxy,Green,N/A,Rough,Silver,N/A,Other,Gold,N/A,Broad,Branch Points,Pinnatisect (Deep Opposite Lobing),Sinuate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Smooth,Brown,N/A,Suckers,Fruit,Water,Pairs,Bell,Small (5-10mm),Toothed,Dusty,Random Interval,None,Perennial (Yearly),Scaly,White,Solid,4-9,0,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Edible,Roasted,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Ground,N/A,Medicinal / Other,Syrup,Cathartic,Medicinal / Other,Ointment,Anthelmintic,Non-Edible,N/A,N/A,
Woody,Terrestrial,Desert / Waste,Common,Large Patch (120+),Huge (>10m),Stem / Trunk,Ordered,Fibrous,Smooth,Gold,N/A,Smooth,White,N/A,Smooth,Brown,N/A,Compound,Branch Points,Elliptic (Oval Small or No Point),Dentate,VelvetyDusty,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Scaly,Orange,N/A,Seeds,Fruit,Animal,Single,Bell,Tiny (<5mm),Curly,Veined,Regular Interval,Musky,Annual (Once),Scaly,Copper,Stripes,4-9,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Edible,Dried,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Ground,N/A,Nutritious / Tasty,Raw,N/A,Nutritious / Tasty,Raw,N/A,
Herbaceous,Avian,Desert / Waste,Very Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Tap,Smooth,Yellow,N/A,Smooth,Green,N/A,Smooth & Smooth,Green,N/A,Broad,Stem / Trunk,Reniform (Kidney),Serrulate,Hairy,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Waxy,Green,N/A,Budding / Fragmentation,Spore,Wind,Bunches,Disc,Small (5-10mm),Curly,Hairy,Regular Interval,Sweet,Annual (Once),Smooth,Yellow,Blushed,0,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Raw,N/A,Edible,Blanched,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Dried,N/A,Medicinal / Other,Cold Compress,Hepatic,
Woody,Terrestrial,Marsh / Swamp / Bog & Plains / Savannah,Very Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Random,Fibrous,Smooth,White,N/A,Smooth,Yellow,N/A,Scaly,Yellow,N/A,Broad,Random Interval,Truncate (Squared off Apex),Smooth,Scaly,Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Singles (1),Smooth,Green,N/A,Seeds,Fruit,Gravity,Single,Disc,Avg. (1-5cm),Oval,Dusty,Terminal,Sweet,Annual (Once),Scaly,Yellow,Translucent,4-9,2-4,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Steeped,N/A,Nutritious / Tasty,Ground,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Other,Emmenagogue,
Woody,Terrestrial,Plains / Savannah,Uncommon,Medium Patch (12-120),Small (5-25cm),Creeper Vine,Radial,Tap,Rough,Yellow,N/A,Smooth,Violet,N/A,Waxy,Green,N/A,Compound,Random Interval,Obovate (Egg Narrow at Base),Dentate,Smooth,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Scaly,Red,N/A,Seeds,Fruit,Water,Single,Cone,Avg. (1-5cm),Round,Waxy,Stem / Trunk,Musky,Perennial (Yearly),Flaky,Brown,Solid,10+,2-4,Other,Light,Non-Sentient,N/A,Edible,Dried,N/A,Edible,Roasted,N/A,Non-Edible & Nutritious / Tasty,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Hills / Scrub,Very Rare,Solitary (1-2),Average (25cm-1m),Colonial Mass & Stem / Trunk,Radial,Fibrous,Other,Silver,N/A,Rough,Green,N/A,Smooth,Gold,N/A,Compound,Random Interval,Ovate (Egg Wide at Base),Lobate,VelvetyDusty,None,Clusters (6+),Smooth,Brown,N/A,Suckers,Fruit,Animal,Pairs,Cone,Large (5-10cm),Toothed & Toothed,Velvety,Branch Points,Musky,Annual (Once),Rough,Green,Solid,10+,2-4,Parasitic,Touch,Non-Sentient,N/A,Edible,Blanched,N/A,Nutritious / Tasty,Dried,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Nutritious / Tasty,Raw,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Bulb,Smooth,Green,N/A,Smooth,Green,N/A,Smooth,Violet,N/A,Broad,Terminal,Hastatae (Triangular Basal Lobes),Crenate,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5) & Clusters (6+),Rough,Green,N/A,Suckers,Fruit,Animal,Other,Disc,Small (5-10mm),Oval,Smooth,Stem / Trunk,Musky,Annual (Once),Waxy,Violet,Night Blooming,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Tincture,Alterative,N/A,N/A,N/A,Medicinal / Other,Fomentation,Anaphrodisiac,Nutritious / Tasty,Raw,N/A,
Fungus,Sub-Terrestrial,Marsh / Swamp / Bog,Uncommon,Medium Patch (12-120),Tiny (<5cm),Multiple Stems / Trunks,None,Rhizoid,Rough,Yellow,N/A,Smooth,Silver,N/A,Smooth,Brown,N/A,Needles,Terminal,Acuminate (Taper to Long Point),Undulate,Scaly,Cross-Venulate (Small Veins Connecting Secondary Veins),Clusters (6+),Scaly,Red,N/A,Seeds,Spore,Wind,Single,Cone,Avg. (1-5cm),Oval,Smooth,Terminal,Foul,Poly-Annual (2-7 Years),Smooth,Grey,Stripes,10+,0,Decay,None,Non-Sentient,N/A,Edible,Dried,N/A,Nutritious / Tasty,Steeped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Other,Antispasmodic,
Herbaceous,Sub-Terrestrial,Forest / Jungle,Uncommon,Solitary (1-2),Large (1-10m),Stem / Trunk,Radial,Fibrous,Smooth,Black,N/A,Smooth,Copper,N/A,Smooth,Silver,N/A,Needles,Random Interval,Elliptic (Oval Small or No Point),Serate,Hairy,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Waxy,Yellow,N/A,Suckers,Grain,Gravity,Spray,Bell,Small (5-10mm),Curly,Smooth,Random Interval,Musky,Annual (Once),Smooth,Gold,Mimicry,1-3,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Medicinal / Other,Ointment,Restorative,N/A,N/A,N/A,Edible,Boiled,N/A,Medicinal / Other,Powder,Appetizer,Medicinal / Other,Syrup,Febrifuge,
Woody,Terrestrial,Forest / Jungle,Rare,Large Patch (120+),Small (5-25cm),Multiple Stems / Trunks,Radial,Tap,Rough,Green,N/A,Smooth,Violet,N/A,Smooth,White,N/A,Broad,Branch Points,Lanceolate (Pointed at Both Ends),Undulate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Rough,Brown,N/A,Seeds,Nut,Animal,Pairs,Bell,Avg. (1-5cm),Curly,Veined,Branch Points,Sweet,Perennial (Yearly),Smooth,Orange,Iridescent,4-9,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Boiled,N/A,Non-Edible,N/A,N/A,
Herbaceous,Aquatic,Salt Water,Rare,Solitary (1-2),Large (1-10m),Creeper Vine,None,Tap,Smooth,Orange,N/A,Smooth,Silver,N/A,Waxy,Violet,N/A,Compound,Stem / Trunk,Hastatae (Triangular Basal Lobes),Denticulate & Serate,Sticky,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Waxy,Blue,N/A,Budding / Fragmentation,Spore,Wind,Spray,Cone,Avg. (1-5cm),Curly,Dusty,Branch Points,Foul,Poly-Annual (2-7 Years),Smooth,Green,Translucent,1-3,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Crushed,Hypnotic,Nutritious / Tasty & Medicinal / Other,N/A,N/A,N/A,N/A,N/A,Edible,Raw,N/A,Medicinal / Other,Infusion,Haemostatic,Edible,Dried,N/A,
Woody,Terrestrial,Plains / Savannah,Rare,Large Patch (120+),Huge (>10m),Stem / Trunk,Ordered,Bulb,Scaly,Brown,N/A,Flaky,Gold,N/A,Rough,Copper,N/A,Broad,Stem / Trunk,Orbicular (Circular),Lobate,Hairy,Dichotomous (Veins Branching in Symmetric Pairs),Singles (1),Scaly,Gold,N/A,Seeds,Nut,Gravity,Single,Funnel,Avg. (1-5cm),Curly,Velvety,Terminal,Sweet,Perennial (Yearly),Other,Blue,Blushed,10+,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Tincture,Bitter,Edible,Raw,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Small Patch (1-12),Small (5-25cm),Stem / Trunk,Random,Fibrous,Waxy,Green,N/A,Smooth,White,N/A,Smooth,Brown,N/A,Compound,Regular Interval,Obovate (Egg Narrow at Base),Crenate,Smooth & Scaly,Palmate (Several Primary Veins Diverging from a Point),Whorls (3-5),Waxy,Green,N/A,Seeds,Fruit,Wind,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Cold Extract,Poison,N/A,N/A,N/A,Nutritious / Tasty,Ground,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Edible,Ground,N/A,
Herbaceous,Terrestrial,Plains / Savannah & Forest / Jungle,Common,Small Patch (1-12),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tap,Smooth,Copper,N/A,Waxy,Black,N/A,Rough,Brown,N/A,Broad,Branch Points,Lobed (Deeply Indented Margins),Sinuate,Sticky,None,Pairs (2),Waxy,Green & Red,Mottled,Suckers,Grain,Gravity,Bunches,Bell,Avg. (1-5cm),Toothed,Velvety,Regular Interval,Musky,Annual (Once),Waxy,Brown,Translucent,1-3,0,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Fomentation,Analgesic,Medicinal / Other,Crushed,Dye,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Digestive,Nutritious / Tasty,Ground,N/A,
Herbaceous,Aquatic,Fresh Water,Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Ordered,Tap,Smooth,Yellow,N/A,Smooth,Green,N/A,Smooth,Brown,N/A,Compound,Branch Points,Pedate (Palmate Divided Latteral Lobes),Lobate,Hairy,Reticulate (Smaller Veins Forming a Network),Pairs (2),Smooth,Violet,N/A,Seeds,Fruit,Animal,Pairs,Funnel,Huge (>10cm),Toothed,Veined,Regular Interval,Foul,Annual (Once),Rough,Violet,Phases,1-3,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Medicinal / Other,Decoction,Antiscorbutic,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,
Woody,Terrestrial,Mountains,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Smooth,Orange,N/A,Smooth,Black,N/A,Waxy,Orange,N/A,Broad,Terminal,Lanceolate (Pointed at Both Ends),Serate,VelvetyDusty & Hairy,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Rough,Violet,N/A,Seeds,Nut,Gravity,Bunches,Bell,Avg. (1-5cm),Curly,Velvety,Branch Points,Sweet,Annual (Once),Flaky,Green,Spotted,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Juice,Re-Roll,Medicinal / Other,Tincture,Vermifuge,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Decoction,Astringent,
Fungus,Sub-Terrestrial,Hills / Scrub,Uncommon,Small Patch (1-12),Tiny (<5cm),Stem / Trunk,None,Rhizoid,Smooth,Yellow,N/A,Rough,Grey,N/A,Smooth,Grey,N/A,Broad,Terminal,Cordate (Heart Stem in Cleft),Sinuate,Error: Roll Out of Range,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Smooth,Brown,N/A,Seeds,Spore,Animal,Other,Spike,Large (5-10cm),Oval,Smooth,Branch Points,Foul,Other,Smooth,Green,Spotted,4-9,2-4,Decay,Gravity,Non-Sentient,N/A,Nutritious / Tasty,Steeped,N/A,Edible,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Tincture,Depressant,Edible,Raw,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Smooth,Green,N/A,Smooth,Green,N/A,Rough,Yellow,N/A,Compound,Regular Interval,Cordate (Heart Stem in Cleft),Spiny,Waxy,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Smooth,Yellow,N/A,Seeds,Fruit,Animal,Bunches,Cone,Large (5-10cm),Oval,Velvety,Terminal,Foul,Annual (Once),Waxy,White,Phases,4-9,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Nutritious / Tasty,Raw,N/A,Edible,Steeped,N/A,Medicinal / Other,Ointment,Antinauseant,N/A,N/A,N/A,Medicinal / Other,Bath,Wax,Edible,Steeped,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Radial,Tubers,Smooth,Violet,N/A,Waxy,Green & Violet,Luminescent,Smooth,Grey,N/A,Broad,Random Interval,Obcordate (Heart Stem at Point),Smooth,Waxy,Parallel (Veins Arranged Axially Not Intersecting) & Longitudinal (Veins Mostly Aligned Along Axis of Leaf),Pairs (2),Smooth,Gold,N/A,Seeds,Nut,Animal,Bunches,Spike,Avg. (1-5cm),Round,Dusty,Stem / Trunk,Sweet,Perennial (Yearly),Rough,Blue,Solid,1-3,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Bath,Antiperodic,Medicinal / Other,Cold Extract,Abortifacient,N/A,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Fomentation,Digestive,Medicinal / Other,Bath,Vulnerary,
Herbaceous,Terrestrial,Desert / Waste,Common,Medium Patch (12-120),Large (1-10m),Colonial Mass,Radial,Tap,Smooth,Silver,N/A,Scaly,Copper,N/A,Waxy,Yellow,N/A,Broad,Regular Interval,Pinnatisect (Deep Opposite Lobing),Undulate & Smooth,VelvetyDusty,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Smooth,Brown,N/A,Suckers,Fruit,Animal,Compound,Spike,Tiny (<5mm),Blade,Velvety,Terminal & Regular Interval,None,Annual (Once),Scaly,Red & White,Solid,1-3,5+,Photo / Chemo-Synthetic,Touch,Non-Sentient,N/A,Edible,Boiled,N/A,Medicinal / Other,Infusion,Insecticide,Non-Edible,N/A,N/A,Medicinal / Other,Ground,Depressant,Medicinal / Other,Essence,Antispasmodic,Medicinal / Other,Essence,Diuretic,
Woody,Terrestrial,Mountains,Very Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Radial,Fibrous,Scaly,White,N/A,Flaky,White,N/A,Rough,Green,N/A,Broad,Terminal,Palmate (Hand-Like),Lobate,VelvetyDusty,Palmate (Several Primary Veins Diverging from a Point),Clusters (6+),Rough,Violet,N/A,Seeds,Nut,Gravity,Compound,Sphere,Avg. (1-5cm),Feathery,Smooth,Terminal,Musky,Poly-Annual (2-7 Years),Rough,Brown,Mottled,4-9,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Whole,Calmative,Non-Edible,N/A,N/A,Edible,Steeped,N/A,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Huge (>10m),Creeper Vine,Radial,Advantageous,Smooth,Orange & Blue,Patches,Smooth,Red,N/A,Flaky,Green,N/A,Broad,Branch Points,Obtuse (Bluntly Tipped),Smooth & Sinuate,Scaly,Reticulate (Smaller Veins Forming a Network),Whorls (3-5),Waxy,Orange,N/A,Seeds,Other,Water,Spray,Bell,Small (5-10mm),Feathery & Oval,Velvety,Random Interval,Sweet,Poly-Annual (2-7 Years),Rough,Green,Solid,4-9,5+,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Cold Compress,Antispasmodic,Non-Edible,N/A,N/A,N/A,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Nutritious / Tasty,Blanched,N/A,Edible,Roasted,N/A,
Herbaceous,Terrestrial,Plains / Savannah,Uncommon,Solitary (1-2),Small (5-25cm),Stem / Trunk,Radial,Fibrous,Waxy,Green,N/A,Smooth,Green,N/A,Flaky,Copper,N/A,Broad,Terminal,Hastatae (Triangular Basal Lobes),Crenate & Serate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Pairs (2),Waxy,Brown,N/A,Seeds,Grain,Animal,Pairs,Bell,Avg. (1-5cm),Curly,Waxy,Terminal,Foul,Annual (Once),Smooth,Green,Blushed,10+,2-4,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Medicinal / Other,Fomentation,Antiseptic,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Forest / Jungle,Uncommon,Medium Patch (12-120),Average (25cm-1m),Stem / Trunk,Radial,Fibrous,Waxy,Brown,N/A,Other,Copper,N/A,Smooth,Green,N/A,None,Branch Points,Obtuse (Bluntly Tipped),Undulate,VelvetyDusty,Reticulate (Smaller Veins Forming a Network),Clusters (6+),Other,Green & Yellow,Mottled,Seeds,Grain,Gravity,Pairs,Funnel,Avg. (1-5cm),Wavy,Sticky,Regular Interval,Sweet,Other,Smooth,Copper,Translucent,10+,1,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,N/A,N/A,N/A,Edible,Ground,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Roasted,N/A,
Fungus,Terrestrial,Plains / Savannah,Very Rare,Solitary (1-2),Small (5-25cm),Stem / Trunk,None,Rhizoid,Smooth,Green,N/A,Smooth,Violet,N/A,Scaly,Copper,N/A,Blades,Terminal,Flabellate (Fan Shaped),Dentate & Smooth,Waxy,Reticulate (Smaller Veins Forming a Network),Pairs (2),Other,Violet,N/A,Seeds,Grain,Wind,Spray,Sphere,Tiny (<5mm),Wavy,Velvety,Regular Interval,Foul,Perennial (Yearly),Smooth,Green,Phases,1-3,2-4,Parasitic,None,Non-Sentient,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Cold Extract,Antinauseant,
Herbaceous,Terrestrial,Forest / Jungle & Plains / Savannah,Very Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Tap,Smooth,Violet,N/A,Other,Brown,N/A,Smooth,Green,N/A,Compound,Terminal,Pinnatisect (Deep Opposite Lobing),Smooth,Waxy,Dichotomous (Veins Branching in Symmetric Pairs),Clusters (6+),Rough,Blue,N/A,Budding / Fragmentation,Fruit,Gravity,Pairs,Bell,Avg. (1-5cm),Round,Velvety,Branch Points,Sweet,Perennial (Yearly),Smooth,Gold,Iridescent,10+,2-4,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,Nutritious / Tasty,Raw,N/A,Edible,Dried,N/A,N/A,N/A,N/A,Medicinal / Other,Poultice,Anticoagulant,Medicinal / Other,Ground,Febrifuge,
Woody,Terrestrial,Forest / Jungle,Common,Medium Patch (12-120),Small (5-25cm),Stem / Trunk,Ordered,Tap,Smooth,Gold,N/A,Smooth,Brown,N/A,Smooth,Red & White,Mottled,Broad,Random Interval,Deltoid (Triangular),Serate,Waxy,Palmate (Several Primary Veins Diverging from a Point),Singles (1),Smooth,Green,N/A,Seeds,Fruit,Animal,Pairs,Cone,Avg. (1-5cm),Toothed,Hairy,Random Interval,Sweet,Annual (Once),Flaky,Green,Luminescent,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Edible,Ground,N/A,Medicinal / Other,Powder,Nauseant,Non-Edible,N/A,N/A,N/A,N/A,N/A,Medicinal / Other,Ointment,Nephretic,Non-Edible,N/A,N/A,
Herbaceous,Terrestrial,Hills / Scrub,Very Common,Solitary (1-2),Average (25cm-1m),Stem / Trunk,Random,Fibrous,Smooth,Copper,N/A,Flaky,Silver,N/A,Waxy,Copper,N/A,Broad,Terminal,Orbicular (Circular),Spiny,Scaly,Pinnate (Secondary Veins Paired Oppositely),Pairs (2),Smooth,White,N/A,Seeds,Fruit,Water,Pairs,Cone,Tiny (<5mm),Oval,Smooth,Terminal & Branch Points,None,Annual (Once),Other,Green,Blushed,10+,0,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Fomentation,Emetic,Edible,Roasted,N/A,Medicinal / Other,Ointment,Hydragogue,N/A,N/A,N/A,Medicinal / Other,Decoction,Antiphlogistic,Medicinal / Other,Juice,Hepatic,
Fungus,Aquatic,Fresh Water,Very Common,Solitary (1-2),Tiny (<5cm),Stem / Trunk,None,Rhizoid,Smooth,Gold,N/A,Rough,Orange,N/A,Smooth,White & Gold,Mottled,Needles,Terminal,Falcate (Sickle),Lobate & Sinuate,Scaly,Pinnate (Secondary Veins Paired Oppositely),Whorls (3-5),Smooth,Gold,N/A,Seeds,Spore,Animal,Compound,Sphere,Small (5-10mm),Wavy,Dusty,Branch Points,Sweet,Annual (Once),Flaky,Black,Solid,4-9,1,Decay,None,Non-Sentient,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Roasted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Edible,Steeped,N/A,Edible,Ground,N/A,
Woody,Terrestrial,Forest / Jungle,Very Common,Medium Patch (12-120),Large (1-10m),Stem / Trunk,Radial,Fibrous,Smooth,Violet,N/A,Smooth,Violet,N/A,Other,Blue,N/A,Broad,Regular Interval,Obtuse (Bluntly Tipped),Crenate,Waxy & VelvetyDusty,Arcute (Secondary Veins Bending Towards Apex),Whorls (3-5),Rough,Green,N/A,Seeds,Nut,Animal,Single,Cone,Large (5-10cm),Curly,Waxy,Regular Interval,Musky,Poly-Annual (2-7 Years),Rough,Brown & Green,Spotted,4-9,1,Photo / Chemo-Synthetic,Heat,Non-Sentient,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Infusion,Bitter,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Medicinal / Other,Fomentation,Antitussive,
Woody,Terrestrial,Plains / Savannah,Common,Medium Patch (12-120),Average (25cm-1m),Multiple Stems / Trunks,Ordered,Fibrous,Smooth,Red,N/A,Smooth,Brown,N/A,Rough,Gold,N/A,Needles,Random Interval,Lobed (Deeply Indented Margins),Lobate,Smooth,Parallel (Veins Arranged Axially Not Intersecting),Whorls (3-5),Rough,Yellow,N/A,Suckers,Nut,Wind,Bunches,Spike,Avg. (1-5cm),Feathery,Dusty,Stem / Trunk,Sweet,Perennial (Yearly),Rough,Green,Solid,10+,1,Photo / Chemo-Synthetic,Gravity,Non-Sentient,N/A,Medicinal / Other,Wash,Stimulant,Medicinal / Other,Other,Insecticide,N/A,N/A,N/A,Edible,Raw,N/A,Medicinal / Other,Tincture,Re-Roll,Non-Edible,N/A,N/A,
Woody,Terrestrial,Forest / Jungle & Marsh / Swamp / Bog,Uncommon,Small Patch (1-12),Large (1-10m),Multiple Stems / Trunks,Random,None,Flaky,Grey,N/A,Flaky,Yellow,N/A,Rough,Green,N/A,Needles,Branch Points,Flabellate (Fan Shaped),Lobate,VelvetyDusty,Pinnate (Secondary Veins Paired Oppositely),Clusters (6+),Rough,Yellow,N/A,Seeds,Fruit,Animal,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Photo / Chemo-Synthetic,Light,Non-Sentient,N/A,Non-Edible,N/A,N/A,N/A,N/A,N/A,Non-Edible,N/A,N/A,Non-Edible,N/A,N/A,Nutritious / Tasty,Steeped,N/A,Edible,Dried,N/A,
